LOWE'S HOME CENTERS INC,Classroom Supplies,3/12/09,187.67
LOWE'S HOME CENTERS INC,Classroom Supplies,3/12/09,268.05
LOWE'S HOME CENTERS INC,Maintenance Supplies,3/24/09,94.96
LOWE'S HOME CENTERS INC,Maintenance Supplies,3/24/09,115.23
LOWE'S HOME CENTERS INC,Maintenance Supplies,3/24/09,11.14
LOWE'S HOME CENTERS INC,Maintenance Supplies,3/24/09,19.32
LOWE'S HOME CENTERS INC,Maintenance Supplies,3/24/09,15.74
LOWE'S HOME CENTERS INC,Maintenance Supplies,3/26/09,"2,386.02"
LOWE'S HOME CENTERS INC,Maintenance Supplies,3/26/09,248.26
LOWE'S HOME CENTERS INC,Classroom Supplies,4/2/09,211.58
LOWE'S HOME CENTERS INC,Classroom Supplies,4/7/09,40.92
LOWE'S HOME CENTERS INC,Maintenance Supplies,4/7/09,97.77
LOWE'S HOME CENTERS INC,Maintenance Supplies,4/7/09,179.92
LOWE'S HOME CENTERS INC,Classroom Supplies,4/7/09,210.09
LOWE'S HOME CENTERS INC,Classroom Supplies,4/7/09,217.12
LOWE'S HOME CENTERS INC,Maintenance Supplies,4/7/09,79.27
LOWE'S HOME CENTERS INC,Maintenance Supplies,4/7/09,123.28
LOWE'S HOME CENTERS INC,Classroom Supplies,4/9/09,143.78
LOWE'S HOME CENTERS INC,Classroom Supplies,4/9/09,69.55
LOWE'S HOME CENTERS INC,Classroom Supplies,4/9/09,-65.82
LOWE'S HOME CENTERS INC,Classroom Supplies,4/14/09,61.44
LOWE'S HOME CENTERS INC,Classroom Supplies,4/14/09,84.28
LOWE'S HOME CENTERS INC,Classroom Supplies,4/14/09,24.7
LOWE'S HOME CENTERS INC,Classroom Supplies,4/14/09,31.76
LOWE'S HOME CENTERS INC,Maintenance Supplies,4/14/09,6.84
LOWE'S HOME CENTERS INC,Maintenance Supplies,4/14/09,417
LOWE'S HOME CENTERS INC,Maintenance Supplies,4/16/09,296.19
LOWE'S HOME CENTERS INC,Repairs-Buildings,4/16/09,42.4
LOWE'S HOME CENTERS INC,Classroom Supplies,4/16/09,374.97
LOWE'S HOME CENTERS INC,Classroom Supplies,4/21/09,68
LOWE'S HOME CENTERS INC,Maintenance Supplies,4/23/09,55.16
LOWE'S HOME CENTERS INC,Maintenance Supplies,4/28/09,470.54
LOWE'S HOME CENTERS INC,Maintenance Supplies,4/28/09,253.67
LOWE'S HOME CENTERS INC,Classroom Supplies,5/5/09,258.47
LOWE'S HOME CENTERS INC,Classroom Supplies,5/7/09,148.14
LOWE'S HOME CENTERS INC,Maintenance Supplies,5/12/09,59.88
LOWE'S HOME CENTERS INC,Maintenance Supplies,5/12/09,226.12
LOWE'S HOME CENTERS INC,Classroom Supplies,5/14/09,44.28
LOWE'S HOME CENTERS INC,Classroom Supplies,5/14/09,85.7
LOWE'S HOME CENTERS INC,Classroom Supplies,5/14/09,463.48
LOWE'S HOME CENTERS INC,Classroom Supplies,5/14/09,18.66
LOWE'S HOME CENTERS INC,Classroom Supplies,5/19/09,165.79
LOWE'S HOME CENTERS INC,Classroom Supplies,5/19/09,92.2
LOWE'S HOME CENTERS INC,Maintenance Supplies,5/21/09,247.18
LOWE'S HOME CENTERS INC,Maintenance Supplies,5/21/09,45.78
LOWE'S HOME CENTERS INC,Non-Inv Equipment,5/27/09,248.65
LOWE'S HOME CENTERS INC,Non-Inv Equipment,5/27/09,279.25
LOWE'S HOME CENTERS INC,Classroom Supplies,5/27/09,139.54
LOWE'S HOME CENTERS INC,Classroom Supplies,5/27/09,-248.04
LOWE'S HOME CENTERS INC,Classroom Supplies,5/27/09,248.04
LOWE'S HOME CENTERS INC,Maintenance Supplies,5/28/09,234.01
LOWE'S HOME CENTERS INC,Maintenance Supplies,5/28/09,67.88
LOWE'S HOME CENTERS INC,Classroom Supplies,6/2/09,26.17
LOWE'S HOME CENTERS INC,Classroom Supplies,6/2/09,23.47
LOWE'S HOME CENTERS INC,Classroom Supplies,6/2/09,25.41
LOWE'S HOME CENTERS INC,Classroom Supplies,6/2/09,372.45
LOWE'S HOME CENTERS INC,Classroom Supplies,6/4/09,36.23
LOWE'S HOME CENTERS INC,Maintenance Supplies,6/9/09,30.83
LOWE'S HOME CENTERS INC,Maintenance Supplies,6/9/09,387.94
LOWE'S HOME CENTERS INC,Maintenance Supplies,6/11/09,102.15
LOWE'S HOME CENTERS INC,Maintenance Supplies,6/11/09,92.4
LOWE'S HOME CENTERS INC,Maintenance Supplies,6/11/09,28
LOWE'S HOME CENTERS INC,Non-Inv Equipment,6/11/09,232.2
LOWE'S HOME CENTERS INC,Maintenance Supplies,6/16/09,145.64
LOWE'S HOME CENTERS INC,Maintenance Supplies,6/16/09,46.16
LOWE'S HOME CENTERS INC,Maintenance Supplies,6/18/09,82.68
LOWE'S HOME CENTERS INC,Classroom Supplies,6/23/09,"1,279.72"
LOWE'S HOME CENTERS INC,Classroom Supplies,6/23/09,"1,086.81"
LOWE'S HOME CENTERS INC,Classroom Supplies,6/23/09,"-1,214.72"
LOWE'S HOME CENTERS INC,Maintenance Supplies,6/30/09,55.5
LOWE'S HOME CENTERS INC,Maintenance Supplies,7/7/09,107.82
LOWE'S HOME CENTERS INC,Maintenance Supplies,7/7/09,17.52
LOWE'S HOME CENTERS INC,Non-Inv Equipment,7/14/09,281.97
LOWE'S HOME CENTERS INC,Non-Inv Equipment,7/14/09,29.76
LOWE'S HOME CENTERS INC,Classroom Supplies,7/14/09,298.4
LOWE'S HOME CENTERS INC,Classroom Supplies,7/14/09,160.6
LOWE'S HOME CENTERS INC,Maintenance Supplies,7/16/09,995.74
LOWE'S HOME CENTERS INC,Maintenance Supplies,7/16/09,500
LOWE'S HOME CENTERS INC,Maintenance Supplies,7/16/09,498.64
LOWE'S HOME CENTERS INC,Maintenance Supplies,7/16/09,97.44
LOWE'S HOME CENTERS INC,Maintenance Supplies,7/16/09,121.45
LOWE'S HOME CENTERS INC,Classroom Supplies,7/16/09,"1,346.18"
LOWE'S HOME CENTERS INC,Maintenance Supplies,7/23/09,534.95
LOWE'S HOME CENTERS INC,Maintenance Supplies,7/23/09,123.56
LOWE'S HOME CENTERS INC,Maintenance Supplies,7/23/09,106.84
LOWE'S HOME CENTERS INC,Maintenance Supplies,7/23/09,130.93
LOWE'S HOME CENTERS INC,Repairs-Buildings,7/28/09,52.65
LOWE'S HOME CENTERS INC,Repairs-Buildings,7/28/09,55.7
LOWE'S HOME CENTERS INC,Repairs-Buildings,7/28/09,66.35
LOWE'S HOME CENTERS INC,Repairs-Buildings,7/28/09,22.98
LOWE'S HOME CENTERS INC,Non-Inv Equipment,7/30/09,87.85
LOWE'S HOME CENTERS INC,Classroom Supplies,8/4/09,108.84
LOWE'S HOME CENTERS INC,Classroom Supplies,8/4/09,108.71
LOWE'S HOME CENTERS INC,Repairs-Buildings,8/6/09,14.86
LOWE'S HOME CENTERS INC,Maintenance Supplies,8/11/09,104.22
LOWE'S HOME CENTERS INC,Maintenance Supplies,8/11/09,199
LOWE'S HOME CENTERS INC,Maintenance Supplies,8/11/09,"1,289.78"
LOWE'S HOME CENTERS INC,Maintenance Supplies,8/11/09,77.31
LOWE'S HOME CENTERS INC,Maintenance Supplies,8/11/09,230.54
LOWE'S HOME CENTERS INC,Maintenance Supplies,8/11/09,442.51
LOWE'S HOME CENTERS INC,Repairs-Buildings,8/11/09,158.36
LOWE'S HOME CENTERS INC,Classroom Supplies,8/13/09,60.64
LOWE'S HOME CENTERS INC,Classroom Supplies,8/18/09,430.18
LOWE'S HOME CENTERS INC,Classroom Supplies,8/20/09,53.76
LOWE'S HOME CENTERS INC,Classroom Supplies,8/20/09,53.76
LOWE'S HOME CENTERS INC,Classroom Supplies,8/20/09,-53.76
LOWE'S HOME CENTERS INC,Maintenance Supplies,8/25/09,54.27
LOWE'S HOME CENTERS INC,Maintenance Supplies,8/25/09,27.26
LOWE'S HOME CENTERS INC,Maintenance Supplies,8/25/09,61.91
LOWE'S HOME CENTERS INC,Maintenance Supplies,8/25/09,-14.98
LOWE'S HOME CENTERS INC,Repairs-Buildings,8/25/09,39.36
LOWE'S HOME CENTERS INC,Repairs-Other,8/27/09,240
LOWE'S HOME CENTERS INC,Repairs-Other,8/27/09,211.71
LOWE'S HOME CENTERS INC,Repairs-Other,8/27/09,29.82
LOWE'S HOME CENTERS INC,Repairs-Other,8/27/09,470.03
LOWE'S HOME CENTERS INC,Repairs-Other,8/27/09,41.23
LOWE'S HOME CENTERS INC,Repairs-Other,8/27/09,21.91
LOWE'S HOME CENTERS INC,Repairs-Other,8/27/09,-54.29
LOWE'S HOME CENTERS INC,Departmental Supplies,8/27/09,73.41
LOWE'S HOME CENTERS INC,Maintenance Supplies,8/28/09,64.94
LOWE'S HOME CENTERS INC,Maintenance Supplies,8/28/09,139.93
LOWE'S HOME CENTERS INC,Departmental Supplies,8/28/09,493.36
LRP PUBLICATIONS,"Books, Booklets & Tapes",10/7/08,217
LRP PUBLICATIONS,Periodicals & Newspapers,10/9/08,222
LRP PUBLICATIONS,Periodicals & Newspapers,10/28/08,225
LRP PUBLICATIONS,Periodicals & Newspapers,11/20/08,425
LRP PUBLICATIONS,Periodicals & Newspapers,12/2/08,225
LRP PUBLICATIONS,Periodicals & Newspapers,1/27/09,225
LUBER BROS INC,Departmental Supplies,11/13/08,35.24
LUBER BROS INC,Repairs-Vehicles,1/13/09,146.58
LUBER BROS INC,Maintenance Supplies,1/30/09,24.3
LUBER BROS INC,Departmental Supplies,3/3/09,829.7
LUBER BROS INC,Maintenance Supplies,5/5/09,98.68
LUBER BROS INC,Repairs-Vehicles,5/12/09,805
LUBER BROS INC,Departmental Supplies,6/2/09,399
LUBER BROS INC,Departmental Supplies,6/4/09,141.33
LUBER BROS INC,Repairs-Other,7/30/09,"1,520.00"
LUBER BROS INC,Repairs-Other,7/30/09,528.69
LUCAS M. HARNDEN,Non-Inv Equipment,5/7/09,50
LUCILLE G. YBARRA,Special Travel,1/8/09,229.16
LUCILLE R. ESTEBAN,Clubs,10/30/08,86.2
LUCILLE R. ESTEBAN,Clubs,10/30/08,42.2
LUCILLE R. ESTEBAN,Clubs,12/9/08,12.99
LUCILLE R. ESTEBAN,Clubs,12/16/08,324.87
LUCKY LADY OIL COMPANY,Other Supplies,9/30/08,360
LUCKY LADY OIL COMPANY,Other Supplies,9/30/08,326.5
LUCKY LADY OIL COMPANY,Other Supplies,9/30/08,386.8
LUCKY LADY OIL COMPANY,Other Supplies,9/30/08,226
LUCKY LADY OIL COMPANY,Other Supplies,9/30/08,430.35
LUCKY LADY OIL COMPANY,Other Supplies,9/30/08,390.15
LUCKY LADY OIL COMPANY,Other Supplies,7/2/09,450.34
LUIS A GARCIA,Other Contracted Svces/Labor,10/30/08,90
LUIS A GARCIA,Other Contracted Svces/Labor,10/30/08,135
LUIS RAMIREZ,Student/Participant Stipends,9/23/08,"1,000.00"
LULAC NATIONAL OFFICE,Travel-Out of Area,7/9/09,275
LULAC NATIONAL OFFICE,Travel-Out of Area,7/9/09,500
LULU PRESS INC,Office Supplies,8/6/09,257.59
LULU PRESS INC,Classroom Supplies,8/11/09,80.23
LVI FACILITY SERVICES INC,Land Purchases & Donations,3/3/09,"20,366.35"
LYALL HARTLEY,Guest Lecturer/Performer,10/21/08,59.5
LYDA J. KELLY,Guest Lecturer/Performer,3/3/09,250
LYDIA TENA-PEREZ,Consultant,8/18/09,600
LYNDA E. TURNELL,Other Contracted Svces/Labor,12/18/08,500
LYNDA MARTIN,Other Contracted Svces/Labor,5/28/09,450
LYNDA O'CONNOR,Official Functions,3/26/09,200
"LYNDA.COM, INC.",Other Contracted Svces/Labor,1/21/09,250
"LYNDA.COM, INC.",Periodicals & Newspapers,7/9/09,"1,800.00"
"LYNDA.COM, INC.",Departmental Supplies,8/13/09,"1,500.00"
"LYNDA.COM, INC.",Prepaid Expenditures,8/28/09,375
LYNN L. NOLTE,Other Contracted Svces/Labor,1/21/09,"2,062.50"
"LYNN S. HARPER, II",Clearing,8/11/09,75
LYRIS TECHNOLOGIES INC,Info. Tech.-Software,4/14/09,"2,863.00"
M ARTHUR GENSLER JR AND ASSOCI,Architects & Engineers,9/18/08,"13,191.00"
M ARTHUR GENSLER JR AND ASSOCI,Architects & Engineers,10/23/08,"10,993.00"
M ARTHUR GENSLER JR AND ASSOCI,Architects & Engineers,11/25/08,"10,992.00"
M ARTHUR GENSLER JR AND ASSOCI,Architects & Engineers,12/23/08,"12,092.00"
M ARTHUR GENSLER JR AND ASSOCI,Architects & Engineers,2/5/09,"8,794.00"
M ARTHUR GENSLER JR AND ASSOCI,Architects & Engineers,2/24/09,"3,298.00"
M ARTHUR GENSLER JR AND ASSOCI,Architects & Engineers,3/26/09,"7,329.00"
M E SHARPE INC,Books-Direct Book Purchases,5/14/09,547.5
M E SHARPE INC,Books-Direct Book Purchases,5/21/09,132.45
M LEE SMITH PUBLISHERS & PRTRS,Periodicals & Newspapers,3/19/09,247
M LEE SMITH PUBLISHERS & PRTRS,"Books, Booklets & Tapes",4/7/09,806.95
M LEE SMITH PUBLISHERS & PRTRS,Periodicals & Newspapers,4/14/09,247
M LEE SMITH PUBLISHERS & PRTRS,Periodicals & Newspapers,4/14/09,177
M LEE SMITH PUBLISHERS & PRTRS,Periodicals & Newspapers,5/7/09,347
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,5/12/09,247
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,5/12/09,347
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,5/12/09,247
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,5/12/09,247
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,5/12/09,247
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,5/12/09,247
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,5/12/09,247
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,5/12/09,247
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,5/12/09,247
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,6/2/09,247
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,6/9/09,247
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,7/21/09,247
M LEE SMITH PUBLISHERS & PRTRS,Travel-In Area,7/30/09,247
M P RECORDS COMMUNICATIONS INC,Travel-Out of Area,10/21/08,265
M P RECORDS COMMUNICATIONS INC,Travel-Out of Area,10/23/08,265
M P RECORDS COMMUNICATIONS INC,Travel-Out of Area,10/23/08,265
M P RECORDS COMMUNICATIONS INC,Travel-Out of Area,10/28/08,275
M SPACE HOLDINGS LLC,Construction,4/7/09,"168,697.77"
M SPACE HOLDINGS LLC,Construction,4/7/09,"82,436.20"
M.P.S. INC,Repairs-Grounds,9/30/08,"1,122.40"
M.P.S. INC,Other Contracted Svces/Labor,10/21/08,380
M.P.S. INC,Repairs-Grounds,3/31/09,"1,134.22"
M.P.S. INC,Repairs-Grounds,5/14/09,255
M.P.S. INC,Other Contracted Svces/Labor,6/18/09,"2,414.07"
M.P.S. INC,Repairs-Vehicles,6/25/09,263
M.P.S. INC,Other Contracted Svces/Labor,8/27/09,390
MABEL DODGE LUHAN HOUSE,Clearing,6/9/09,"12,159.00"
MAC MANNES INC,Office Supplies,2/12/09,794.5
MAC WORLD,Periodicals & Newspapers,10/28/08,34.97
MACCC INC,Prepaid Expenditures,8/27/09,395
MACSAVERS,Contract Labor,11/25/08,"1,500.00"
MADD - NORTH TEXAS,Performer,3/3/09,75
MADELINE BURILLO,Special Travel,7/21/09,326.2
MADHURI D. NAIDU,Clearing,11/25/08,"1,010.00"
MAERB,Miscellaneous Fees,11/4/08,800
MAERB,Other Contracted Svces/Labor,12/18/08,800
MAGNA PUBLICATIONS INC,Other Contracted Svces/Labor,9/4/08,229
MAGNA PUBLICATIONS INC,Staff Development,9/4/08,129
MAGNA PUBLICATIONS INC,Periodicals & Newspapers,9/9/08,189
MAGNA PUBLICATIONS INC,Periodicals & Newspapers,9/18/08,"1,350.00"
MAGNA PUBLICATIONS INC,Other Contracted Svces/Labor,9/23/08,189
MAGNA PUBLICATIONS INC,Travel-Out of Area,9/25/08,459
MAGNA PUBLICATIONS INC,Other Contracted Svces/Labor,10/7/08,249
MAGNA PUBLICATIONS INC,Other Contracted Svces/Labor,10/14/08,190
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",10/16/08,129
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",10/16/08,899
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",10/28/08,189
MAGNA PUBLICATIONS INC,Travel-In Area,11/4/08,189
MAGNA PUBLICATIONS INC,Periodicals & Newspapers,11/26/08,"1,309.00"
MAGNA PUBLICATIONS INC,Periodicals & Newspapers,11/26/08,290
MAGNA PUBLICATIONS INC,Periodicals & Newspapers,12/16/08,124
MAGNA PUBLICATIONS INC,Other Contracted Svces/Labor,12/23/08,189
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",1/15/09,189
MAGNA PUBLICATIONS INC,Travel-Out of Area,2/5/09,189
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",2/18/09,95
MAGNA PUBLICATIONS INC,Periodicals & Newspapers,3/10/09,229
MAGNA PUBLICATIONS INC,Other Contracted Svces/Labor,5/19/09,219
MAGNA PUBLICATIONS INC,Other Contracted Svces/Labor,5/19/09,249
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",6/2/09,229
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",6/23/09,419
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",6/25/09,229
MAGNA PUBLICATIONS INC,Prepaid Expenditures,7/21/09,290
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",8/20/09,149
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",8/20/09,299
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",8/20/09,749
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",8/20/09,249
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",8/20/09,269
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",8/20/09,309
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",8/20/09,299
MAGNA PUBLICATIONS INC,"Books, Booklets & Tapes",8/20/09,229
MAGNA PUBLICATIONS INC,Prepaid Expenditures,8/25/09,"1,400.00"
MAGNA PUBLICATIONS INC,Prepaid Expenditures,8/27/09,189
MAGNA SYSTEMS INC,Clubs,12/23/08,795
MAGNATAG VISIBLE SYSTEMS,Departmental Supplies,10/2/08,531
MAIN AUTO PARTS,Classroom Supplies,9/18/08,-143.47
MAIN AUTO PARTS,Classroom Supplies,9/18/08,3.49
MAIN AUTO PARTS,Classroom Supplies,9/18/08,-10
MAIN AUTO PARTS,Classroom Supplies,9/18/08,8.97
MAIN AUTO PARTS,Classroom Supplies,9/18/08,9.78
MAIN AUTO PARTS,Classroom Supplies,9/18/08,35.88
MAIN AUTO PARTS,Classroom Supplies,9/18/08,4.59
MAIN AUTO PARTS,Classroom Supplies,9/18/08,76.07
MAIN AUTO PARTS,Classroom Supplies,9/18/08,29.28
MAIN AUTO PARTS,Classroom Supplies,9/30/08,9.75
MAIN AUTO PARTS,Classroom Supplies,10/9/08,43.25
MAIN AUTO PARTS,Classroom Supplies,10/9/08,49.25
MAIN AUTO PARTS,Classroom Supplies,10/9/08,-40.25
MAIN AUTO PARTS,Classroom Supplies,10/9/08,21.94
MAIN AUTO PARTS,Classroom Supplies,10/14/08,10.14
MAIN AUTO PARTS,Classroom Supplies,10/28/08,35.92
MAIN AUTO PARTS,Classroom Supplies,11/4/08,11.99
MAIN AUTO PARTS,Classroom Supplies,11/11/08,49.14
MAIN AUTO PARTS,Classroom Supplies,11/18/08,44.75
MAIN AUTO PARTS,Classroom Supplies,11/18/08,11.99
MAIN AUTO PARTS,Classroom Supplies,11/18/08,17.98
MAIN AUTO PARTS,Classroom Supplies,11/18/08,39.25
MAIN AUTO PARTS,Classroom Supplies,12/23/08,55.92
MAIN AUTO PARTS,Classroom Supplies,1/6/09,-3
MAIN AUTO PARTS,Classroom Supplies,1/6/09,14.98
MAIN AUTO PARTS,Classroom Supplies,2/17/09,10.98
MAIN AUTO PARTS,Classroom Supplies,2/17/09,6
MAIN AUTO PARTS,Classroom Supplies,3/5/09,9.9
MAIN AUTO PARTS,Classroom Supplies,3/17/09,7.04
MAIN AUTO PARTS,Classroom Supplies,3/26/09,45.5
MAJESTIC THEATRE,Rental/Lease-Other,11/18/08,"8,117.65"
MAJORS SCIENTIFIC BOOKS INC,"Books, Booklets & Tapes",4/23/09,163.01
MAJORS SCIENTIFIC BOOKS INC,"Books, Booklets & Tapes",8/28/09,274.15
MANAGEMENT CONCEPTS INC,"Books, Booklets & Tapes",12/9/08,46
MANDY VASSIGH ENGINEERING INC,Consultant,12/9/08,"4,687.69"
MANDY VASSIGH ENGINEERING INC,Consultant,3/10/09,"1,186.80"
MANDY VASSIGH ENGINEERING INC,Consultant,3/10/09,"1,300.39"
MANGO DEKAULET,Athletic Officials,12/9/08,200
MANGO DEKAULET,Athletic Officials,12/23/08,120
MANGO DEKAULET,Athletic Officials,12/23/08,45
MANN & ASSOCIATES INC,Other Contracted Svces/Labor,8/25/09,900
MANPOWER TEMPORARY SERVICES,Contract Labor,12/16/08,78.25
MANPOWER TEMPORARY SERVICES,Other Contracted Svces/Labor,2/5/09,447
MANPOWER TEMPORARY SERVICES,Other Contracted Svces/Labor,3/3/09,134.1
MANTEK HVAC,Supplies,7/21/09,151.56
MANTLE BROOKS,Athletic Officials,3/3/09,100
MANUEL ARREDONDO,Contract Labor,5/21/09,300
MANUEL CHAVEZ,Performer,11/6/08,300
"MANUEL ORTIZ, JR.",Athletic Officials,10/9/08,85
"MANUEL ORTIZ, JR.",Athletic Officials,10/28/08,85
"MANUEL ORTIZ, SR.",Athletic Officials,9/9/08,85
"MANUEL ORTIZ, SR.",Athletic Officials,9/16/08,85
"MANUEL ORTIZ, SR.",Athletic Officials,9/30/08,85
"MANUEL ORTIZ, SR.",Athletic Officials,9/30/08,85
"MANUEL ORTIZ, SR.",Athletic Officials,9/30/08,85
"MANUEL ORTIZ, SR.",Athletic Officials,10/9/08,85
"MANUEL ORTIZ, SR.",Athletic Officials,10/14/08,85
"MANUEL ORTIZ, SR.",Athletic Officials,10/30/08,85
"MANUEL ORTIZ, SR.",Athletic Officials,11/20/08,85
"MANUEL ORTIZ, SR.",Athletic Officials,11/25/08,95
MANUEL RODRIGUEZ JR.,Clubs,10/23/08,175
MANUEL RODRIGUEZ JR.,Clubs,3/3/09,125
MANUFACTURES LIFE INSURANCE CO,Payroll Deductions,9/30/08,400
MANUFACTURES LIFE INSURANCE CO,Payroll Deductions,9/30/08,"1,887.74"
MANUFACTURES LIFE INSURANCE CO,Payroll Deductions,10/30/08,400
MANUFACTURES LIFE INSURANCE CO,Payroll Deductions,10/30/08,"1,887.74"
MANUFACTURES LIFE INSURANCE CO,Payroll Deductions,11/25/08,400
MANUFACTURES LIFE INSURANCE CO,Payroll Deductions,11/25/08,"1,887.74"
MANUFACTURES LIFE INSURANCE CO,Payroll Deductions,12/23/08,400
MANUFACTURES LIFE INSURANCE CO,Payroll Deductions,12/23/08,709.62
MAPS.COM,Office Supplies,8/27/09,106.95
MAPSCO INC,Office Supplies,4/21/09,107.7
MARCO POLO WORLD FOUNDATION IN,Official Functions,4/23/09,500
MARCOA PUBLISHING,Advertising,9/16/08,"2,860.00"
MARCOA PUBLISHING,Advertising,10/9/08,712.5
MARCOA PUBLISHING,Advertising,10/9/08,"5,054.00"
MARCOA PUBLISHING,Advertising,1/6/09,712.5
MARCUS HS BASEBALL BOOSTERS CL,Advertising,2/26/09,125
MARCUS SWYGART,Athletic Officials,12/18/08,25
MARFIELD INC,Office Supplies,9/3/08,22.65
MARFIELD INC,Office Supplies,9/3/08,24.6
MARFIELD INC,Office Supplies,9/3/08,98.4
MARFIELD INC,Office Supplies,9/3/08,39.95
MARFIELD INC,Office Supplies,9/3/08,83.1
MARFIELD INC,Office Supplies,9/3/08,171.05
MARFIELD INC,Office Supplies,9/3/08,79.9
MARFIELD INC,Office Supplies,9/3/08,632.39
MARFIELD INC,Office Supplies,9/3/08,79.9
MARFIELD INC,Office Supplies,9/3/08,212.4
MARFIELD INC,Office Supplies,9/3/08,131.92
MARFIELD INC,Office Supplies,9/3/08,49.2
MARFIELD INC,Office Supplies,9/3/08,24.6
MARFIELD INC,Office Supplies,9/3/08,49.2
MARFIELD INC,Office Supplies,9/3/08,22.65
MARFIELD INC,Office Supplies,9/3/08,24.6
MARFIELD INC,Office Supplies,9/3/08,196.8
MARFIELD INC,Printing-Other,9/3/08,24.6
MARFIELD INC,Printing-Other,9/4/08,104.8
MARFIELD INC,Printing-Other,9/4/08,106.9
MARFIELD INC,Printing-Other,9/4/08,166.65
MARFIELD INC,Printing-Other,9/4/08,24.6
MARFIELD INC,Office Supplies,9/9/08,39.95
MARFIELD INC,Office Supplies,9/9/08,52.4
MARFIELD INC,Office Supplies,9/9/08,90.6
MARFIELD INC,Office Supplies,9/9/08,24.6
MARFIELD INC,Office Supplies,9/9/08,541.2
MARFIELD INC,Office Supplies,9/9/08,73.8
MARFIELD INC,Office Supplies,9/9/08,172.2
MARFIELD INC,Office Supplies,9/9/08,24.6
MARFIELD INC,Office Supplies,9/9/08,24.6
MARFIELD INC,Printing-Other,9/11/08,24.6
MARFIELD INC,Printing-Other,9/11/08,67.95
MARFIELD INC,Office Supplies,9/16/08,24.6
MARFIELD INC,Office Supplies,9/16/08,22.65
MARFIELD INC,Office Supplies,9/16/08,38
MARFIELD INC,Office Supplies,9/16/08,122.69
MARFIELD INC,Office Supplies,9/16/08,49.2
MARFIELD INC,Office Supplies,9/16/08,73.8
MARFIELD INC,Office Supplies,9/16/08,39.95
MARFIELD INC,Office Supplies,9/16/08,24.6
MARFIELD INC,Departmental Supplies,9/18/08,39.95
MARFIELD INC,Departmental Supplies,9/18/08,24.6
MARFIELD INC,Departmental Supplies,9/18/08,38
MARFIELD INC,Departmental Supplies,9/18/08,24.6
MARFIELD INC,Departmental Supplies,9/18/08,24.6
MARFIELD INC,Departmental Supplies,9/18/08,49.2
MARFIELD INC,Departmental Supplies,9/18/08,24.6
MARFIELD INC,Printing-Other,9/23/08,39.95
MARFIELD INC,Printing-Other,9/23/08,24.6
MARFIELD INC,Printing-Other,9/23/08,24.6
MARFIELD INC,Printing-Other,9/23/08,79.9
MARFIELD INC,Printing-Other,9/23/08,22.65
MARFIELD INC,Printing-Other,9/25/08,22.65
MARFIELD INC,Printing-Other,9/25/08,"1,922.00"
MARFIELD INC,Printing-Other,9/25/08,24.6
MARFIELD INC,Printing-Other,9/30/08,26.2
MARFIELD INC,Printing-Other,9/30/08,78.6
MARFIELD INC,Printing-Other,9/30/08,26.2
MARFIELD INC,Printing-Other,9/30/08,239.25
MARFIELD INC,Printing-Other,9/30/08,24.6
MARFIELD INC,Printing-Other,9/30/08,24.6
MARFIELD INC,Printing-Other,9/30/08,24.6
MARFIELD INC,Printing-Other,9/30/08,270.6
MARFIELD INC,Printing-Other,10/2/08,101.67
MARFIELD INC,Printing-Other,10/2/08,215.15
MARFIELD INC,Printing-Other,10/2/08,183.4
MARFIELD INC,Printing-Other,10/2/08,52.4
MARFIELD INC,Printing-Other,10/7/08,79.9
MARFIELD INC,Printing-Other,10/7/08,39.95
MARFIELD INC,Printing-Other,10/7/08,39.95
MARFIELD INC,Printing-Other,10/7/08,39.95
MARFIELD INC,Printing-Other,10/7/08,39.95
MARFIELD INC,Printing-Other,10/7/08,78.6
MARFIELD INC,Printing-Other,10/7/08,24.6
